hospcode|hospname
8899210207771|โรงพยาบาลส่งเสริมสุขภาพตำบลทับกี่ จังหวัดเลย
8899210208982|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดอย จังหวัดเชียงราย
8899210210199|โรงพยาบาลส่งเสริมสุขภาพตำบลศรีดอนชัย จังหวัดเชียงราย
8899210200797|โรงพยาบาลถลาง จังหวัดภูเก็ต
8899210202002|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเขาราวเทียนทอง จังหวัดชัยนาท
8899210203222|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านไร่แตงทอง จังหวัดนครปฐม
8899210204433|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบุ่งตารอด จังหวัดพิษณุโลก
8899210205649|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพรุพ้อ ตำบลโคกทราย จังหวัดพัทลุง
8899210206860|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านศรีท่าน้ำ  ตำบลธารโต จังหวัดยะลา
8899210208077|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองคู  ตำบลจาน จังหวัดศรีสะเกษ
8899210209285|โรงพยาบาลส่งเสริมสุขภาพตำบลคลองไทร จังหวัดสุราษฎร์ธานี
8899210200380|โรงพยาบาลตราด จังหวัดตราด
8899210201112|โรงพยาบาลส่งเสริมสุขภาพตำบลวังไผ่ จังหวัดกาญจนบุรี
8899210202307|โรงพยาบาลส่งเสริมสุขภาพตำบลสหกรณ์นิคมท่าแซะ จังหวัดชุมพร
8899210203508|โรงพยาบาลส่งเสริมสุขภาพตำบลดงพลอง จังหวัดนครราชสีมา
8899210204736|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านว่านพัฒนา ตำบลโคกสะอาด จังหวัดบุรีรัมย์
8899210205973|โรงพยาบาลส่งเสริมสุขภาพตำบลบางจาก จังหวัดเพชรบุรี
8899210207186|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านชากหมาก จังหวัดระยอง
8899210208389|โรงพยาบาลส่งเสริมสุขภาพตำบลบ่อตรุ จังหวัดสงขลา
8899210209612|โรงพยาบาลส่งเสริมสุขภาพตำบลยางสว่าง จังหวัดสุรินทร์
8899210200350|โรงพยาบาลแก่งหางแมว จังหวัดจันทบุรี
8899210201405|โรงพยาบาลส่งเสริมสุขภาพตำบลเขาน้อย จังหวัดขอนแก่น
8899210202633|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านม่วงแงว ตำบลบ่อแฮ้ว จังหวัดลำปาง
8899210203837|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านควนชิง  ตำบลเคร็ง จังหวัดนครศรีธรรมราช
8899210205049|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองโพรง ตำบลหนองโพรง จังหวัดปราจีนบุรี
8899210206269|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวังผา ตำบลแม่จะเรา จังหวัดตาก
8899210207492|โรงพยาบาลส่งเสริมสุขภาพตำบลพุคา จังหวัดลพบุรี
8899210208695|โรงพยาบาลส่งเสริมสุขภาพตำบลสายสี่ จังหวัดสมุทรสาคร
8899210209911|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาผาง จังหวัดอำนาจเจริญ
8899210210628|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองไฮ ตำบลหนองไฮ จังหวัดอุบลราชธานี
8899210200492|โรงพยาบาลเชียงขวัญ จังหวัดร้อยเอ็ด
8899210201710|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวังกระทิง ตำบลโป่งน้ำร้อน จังหวัดจันทบุรี
8899210202931|โรงพยาบาลส่งเสริมสุขภาพตำบลเนินทราย จังหวัดตราด
8899210204141|โรงพยาบาลส่งเสริมสุขภาพตำบลวังศาล ตำบลวังศาล จังหวัดเพชรบูรณ์
8899210205367|โรงพยาบาลส่งเสริมสุขภาพตำบลวังจุฬา จังหวัดพระนครศรีอยุธยา
8899210206575|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบางทราย ตำบลบางทรายน้อย จังหวัดมุกดาหาร
8899210207790|โรงพยาบาลส่งเสริมสุขภาพตำบลนาป่าหนาด จังหวัดเลย
8899210209001|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านป่าข่า จังหวัดเชียงราย
8899210210218|โรงพยาบาลส่งเสริมสุขภาพตำบลห้วยไคร้ จังหวัดเชียงราย
8899210200817|โรงพยาบาลท่าชนะ จังหวัดสุราษฎร์ธานี
8899210202021|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองตะขบ จังหวัดชัยนาท
8899210203241|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยผักชี จังหวัดนครปฐม
8899210204452|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสุพรรณพนมทอง จังหวัดพิษณุโลก
8899210205668|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสะพานข่อย ตำบลนาขยาด จังหวัดพัทลุง
8899210206880|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกุดน้ำใส   ตำบลกุดน้ำใส จังหวัดร้อยเอ็ด
8899210208096|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองสะมอน ตำบลเมืองหลวง จังหวัดศรีสะเกษ
8899210209304|โรงพยาบาลส่งเสริมสุขภาพตำบลตลิ่งงาม จังหวัดสุราษฎร์ธานี
8899210200015|โรงพยาบาลพญาเม็งราย จังหวัดเชียงราย
8899210201132|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคงอุดม จังหวัดกาฬสินธุ์
8899210202327|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านฝาย จังหวัดอุตรดิตถ์
8899210203527|โรงพยาบาลส่งเสริมสุขภาพตำบลตลุกพลวง จังหวัดนครราชสีมา
8899210204755|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสำโรง ตำบลสำโรง จังหวัดบุรีรัมย์
8899210205992|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาบัว ตำบลบางแก้ว จังหวัดเพชรบุรี
8899210207206|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านยายร้า จังหวัดระยอง
8899210208408|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหาร จังหวัดสงขลา
8899210209631|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองขวาว จังหวัดสุรินทร์
8899210200371|โรงพยาบาลพนัสนิคม จังหวัดชลบุรี
8899210201425|โรงพยาบาลส่งเสริมสุขภาพตำบลดงเมืองแอม จังหวัดขอนแก่น
8899210202652|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านยางอ้อย ตำบลเวียงตาล จังหวัดลำปาง
8899210203856|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านช่องขาด จังหวัดนครศรีธรรมราช
8899210205069|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองกี่ จังหวัดปราจีนบุรี
8899210206289|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยพลู ตำบลท้องฟ้า จังหวัดตาก
8899210207512|โรงพยาบาลส่งเสริมสุขภาพตำบลวัดเกตุ ตำบลท่าวุ้ง จังหวัดลพบุรี
8899210208714|โรงพยาบาลส่งเสริมสุขภาพตำบลคลองปลาโด  ตำบลท่าแยก จังหวัดสระแก้ว
8899210209930|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโพนเมือง จังหวัดอำนาจเจริญ
8899210210647|โรงพยาบาลส่งเสริมสุขภาพตำบลศรีสุข จังหวัดอุบลราชธานี
8899210200512|โรงพยาบาลพรเจริญ จังหวัดบึงกาฬ
8899210201730|โรงพยาบาลส่งเสริมสุขภาพตำบลรำพัน จังหวัดจันทบุรี
8899210202951|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทับทิมสยาม 01 จังหวัดตราด
8899210204161|โรงพยาบาลส่งเสริมสุขภาพตำบลหลักด่าน ตำบลหลักด่าน จังหวัดเพชรบูรณ์
8899210205386|โรงพยาบาลส่งเสริมสุขภาพตำบลสามเรือน จังหวัดพระนครศรีอยุธยา
8899210206594|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองไผ่ จังหวัดมุกดาหาร
8899210207810|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเมี่ยง จังหวัดเลย
8899210209021|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพระเนตร จังหวัดเชียงราย
8899210210237|โรงพยาบาลส่งเสริมสุขภาพตำบลดอนแตง ตำบลดอนแตง จังหวัดกำแพงเพชร
8899210200837|โรงพยาบาลระแงะ จังหวัดนราธิวาส
8899210202040|โรงพยาบาลส่งเสริมสุขภาพตำบลสุขเดือนห้า จังหวัดชัยนาท
8899210203260|โรงพยาบาลส่งเสริมสุขภาพตำบลวังน้ำเขียว จังหวัดนครปฐม
8899210204471|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่ชัยเจริญ จังหวัดพิษณุโลก
8899210205687|โรงพยาบาลส่งเสริมสุขภาพตำบลพนางตุง จังหวัดพัทลุง
8899210206900|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำโพนสูง    ตำบลกกโพธิ์ จังหวัดร้อยเอ็ด
8899210208115|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านอ้อมแก้ว ตำบลก้านเหลือง จังหวัดศรีสะเกษ
8899210209323|โรงพยาบาลส่งเสริมสุขภาพตำบลทุ่งเตา จังหวัดสุราษฎร์ธานี
8899210200035|โรงพยาบาลแม่อาย จังหวัดเชียงใหม่
8899210201151|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแจนแลน จังหวัดกาฬสินธุ์
8899210202347|โรงพยาบาลส่งเสริมสุขภาพตำบลผาเลือด จังหวัดอุตรดิตถ์
8899210203546|โรงพยาบาลส่งเสริมสุขภาพตำบลท่าลาดขาว จังหวัดนครราชสีมา
8899210204774|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองโดน ตำบลหนองโดน จังหวัดบุรีรัมย์
8899210206011|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองเตียน ตำบลท่าไม้รวก จังหวัดเพชรบุรี
8899210207225|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองบอน อำเภอปลวกแดง จังหวัดระยอง
8899210208427|โรงพยาบาลส่งเสริมสุขภาพตำบลม่วงงาม จังหวัดสงขลา
8899210209650|โรงพยาบาลส่งเสริมสุขภาพตำบลกวนวัน จังหวัดหนองคาย
8899210200395|โรงพยาบาลแกลง จังหวัดระยอง
8899210201444|โรงพยาบาลส่งเสริมสุขภาพตำบลนางาม จังหวัดขอนแก่น
8899210202731|โรงพยาบาลส่งเสริมสุขภาพตำบลโพซอ จังหวัดแม่ฮ่องสอน
8899210203876|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท่าช้าง ตำบลช้างซ้าย จังหวัดนครศรีธรรมราช
8899210205089|โรงพยาบาลส่งเสริมสุขภาพตำบลคอกกระบือ จังหวัดปัตตานี
8899210206308|โรงพยาบาลส่งเสริมสุขภาพตำบลโมโกร จังหวัดตาก
8899210207531|โรงพยาบาลส่งเสริมสุขภาพตำบลห้วยใหญ่ จังหวัดลพบุรี
8899210208733|โรงพยาบาลส่งเสริมสุขภาพตำบลท่าข้าม จังหวัดสระแก้ว
8899210209949|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองสามสี จังหวัดอำนาจเจริญ
8899210200531|โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน จังหวัดสกลนคร
8899210201755|โรงพยาบาลส่งเสริมสุขภาพตำบลคลองตะเกรา จังหวัดฉะเชิงเทรา
8899210202971|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วงโสม จังหวัดตราด
8899210204180|โรงพยาบาลส่งเสริมสุขภาพตำบลโคกสลุด จังหวัดพิษณุโลก
8899210205406|โรงพยาบาลส่งเสริมสุขภาพตำบลหัวเวียง จังหวัดพระนครศรีอยุธยา
8899210206613|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านจัดสรร ตำบลบ้านหลวง จังหวัดเชียงใหม่
8899210207829|โรงพยาบาลส่งเสริมสุขภาพตำบลพวยเด้ง จังหวัดเลย
8899210209036|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านร่องธาร จังหวัดเชียงราย
8899210210256|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคุยประดู่  ตำบลวังตะแบก จังหวัดกำแพงเพชร
8899210200857|โรงพยาบาลยะหริ่ง จังหวัดปัตตานี
8899210202059|โรงพยาบาลส่งเสริมสุขภาพตำบลกุดยม จังหวัดชัยภูมิ
8899210203279|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปากโลง จังหวัดนครปฐม
8899210204490|โรงพยาบาลส่งเสริมสุขภาพตำบลวังพิกุล จังหวัดพิษณุโลก
8899210205706|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านต๊ำ จังหวัดพะเยา
8899210206914|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแจ้ง  ตำบลแจ้ง จังหวัดร้อยเอ็ด
8899210208134|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกุดนาขาม ตำบลเจริญศิลป์ จังหวัดสกลนคร
8899210209343|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกงตาก จังหวัดสุราษฎร์ธานี
8899210200058|โรงพยาบาลเวียงสา จังหวัดน่าน
8899210201170|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนางาม จังหวัดกาฬสินธุ์
8899210202366|โรงพยาบาลส่งเสริมสุขภาพตำบลหาดกรวด จังหวัดอุตรดิตถ์
8899210203565|โรงพยาบาลส่งเสริมสุขภาพตำบลโนนกอก จังหวัดนครราชสีมา
8899210205264|โรงพยาบาลส่งเสริมสุขภาพตำบลท่าหลวง จังหวัดพระนครศรีอยุธยา
8899210205773|โรงพยาบาลส่งเสริมสุขภาพตำบลกองควาย จังหวัดน่าน
8899210206984|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านป่าขี ตำบลนาเมือง จังหวัดร้อยเอ็ด
8899210208201|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาถ่อน ตำบลบงเหนือ จังหวัดสกลนคร
8899210209410|โรงพยาบาลส่งเสริมสุขภาพตำบลเพิ่มพูนทรัพย์ จังหวัดสุราษฎร์ธานี
8899210200133|โรงพยาบาลวังโป่ง จังหวัดเพชรบูรณ์
8899210201757|โรงพยาบาลส่งเสริมสุขภาพตำบลคลองบ้านโพธิ์ จังหวัดฉะเชิงเทรา
8899210202433|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสระบัว ตำบลวังใหญ่ จังหวัดสุโขทัย
8899210203633|โรงพยาบาลส่งเสริมสุขภาพตำบลพะโค จังหวัดนครราชสีมา
8899210204847|โรงพยาบาลส่งเสริมสุขภาพตำบลบางกระบือ จังหวัดปทุมธานี
8899210206030|โรงพยาบาลส่งเสริมสุขภาพตำบลไร่มะขาม จังหวัดเพชรบุรี
8899210207244|โรงพยาบาลส่งเสริมสุขภาพตำบลหมู่บ้านตัวอย่าง จังหวัดระยอง
8899210208446|โรงพยาบาลส่งเสริมสุขภาพตำบลศรีประชาเขต จังหวัดสงขลา
8899210209669|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำรุ่งเรือง  ตำบลบ้านโพธิ์ จังหวัดหนองคาย
8899210200415|โรงพยาบาลวัฒนานคร จังหวัดสระแก้ว
8899210201463|โรงพยาบาลส่งเสริมสุขภาพตำบลโนนศิลา จังหวัดขอนแก่น
8899210202680|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยขี้นก ตำบลแม่พริก จังหวัดลำปาง
8899210203895|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาท้อน ต.ตลิ่งชัน จังหวัดนครศรีธรรมราช
8899210205108|โรงพยาบาลส่งเสริมสุขภาพตำบลตาลีอายร์ จังหวัดปัตตานี
8899210206077|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนากลาง จังหวัดนครสวรรค์
8899210207291|โรงพยาบาลส่งเสริมสุขภาพตำบลบางโตนด จังหวัดราชบุรี
8899210208493|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านควนบ่อทอง ตำบลทุ่งนุ้ย จังหวัดสตูล
8899210209716|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองกอมเกาะ จังหวัดหนองคาย
8899210210429|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำสมิง ตำบลเกษม จังหวัดอุบลราชธานี
8899210201510|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาฝาย จังหวัดขอนแก่น
8899210202728|โรงพยาบาลส่งเสริมสุขภาพตำบลโป่งสา จังหวัดแม่ฮ่องสอน
8899210203946|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเปี๊ยะเนิน จังหวัดนครศรีธรรมราช
8899210205156|โรงพยาบาลส่งเสริมสุขภาพตำบลบานา จังหวัดปัตตานี
8899210206327|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านขะจาว ตำบลฟ้าฮ่าม จังหวัดเชียงใหม่
8899210207550|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านป่าแดง ตำบลแม่ทะลบ จังหวัดเชียงใหม่
8899210208752|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคลองมะนาว ตำบลท่าเกวียน จังหวัดสระแก้ว
8899210209968|โรงพยาบาลส่งเสริมสุขภาพตำบลตาลเลียน   บ้านทุ่งตาลเลียน ตำบลตาลเลียน จังหวัดอุดรธานี
8899210200555|โรงพยาบาลสระใคร จังหวัดหนองคาย
8899210201777|โรงพยาบาลส่งเสริมสุขภาพตำบลบางกระเจ็ด หมู่ที่ 4 จังหวัดฉะเชิงเทรา
8899210202990|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาตอง จังหวัดแพร่
8899210204199|โรงพยาบาลส่งเสริมสุขภาพตำบลท่าหมื่นราม จังหวัดพิษณุโลก
8899210205427|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบัวยาง ตำบลหนองหลุม จังหวัดพิจิตร
8899210206375|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านงัวบา จังหวัดมหาสารคาม
8899210207598|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแม่ผาแหน ตำบลออนใต้ จังหวัดเชียงใหม่
8899210208799|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองม่วง ตำบลหนองม่วง จังหวัดสระแก้ว
8899210210017|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแดง  ต.บ้านแดง จังหวัดอุดรธานี
8899210200603|โรงพยาบาลครบุรี จังหวัดนครราชสีมา
8899210201827|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยพูล จังหวัดฉะเชิงเทรา
8899210203037|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยฮุง ตำบลห้วยม้า จังหวัดแพร่
8899210204247|โรงพยาบาลส่งเสริมสุขภาพตำบลบางเขน จังหวัดนนทบุรี
8899210206632|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตาลกลาง ตำบลบ้านตาล จังหวัดเชียงใหม่
8899210207848|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองใหญ่ จังหวัดเลย
8899210209055|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสันสลี จังหวัดเชียงราย
8899210210275|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนใหญ่ ตำบลหนองทอง จังหวัดกำแพงเพชร
8899210200879|โรงพยาบาลสงขลา จังหวัดสงขลา
8899210202079|โรงพยาบาลส่งเสริมสุขภาพตำบลซับมงคล จังหวัดชัยภูมิ
8899210203298|โรงพยาบาลส่งเสริมสุขภาพตำบลดงขวาง จังหวัดนครพนม
8899210204509|โรงพยาบาลส่งเสริมสุขภาพตำบลอรัญญิก จังหวัดพิษณุโลก
8899210205475|โรงพยาบาลส่งเสริมสุขภาพตำบลสายคำโห้ จังหวัดพิจิตร
8899210206679|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปง ตำบลหนองบัว จังหวัดเชียงใหม่
8899210207896|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกันตรวจ ตำบลโนนปูน จังหวัดศรีสะเกษ
8899210209103|โรงพยาบาลส่งเสริมสุขภาพตำบลโคกช้าง จังหวัดสุพรรณบุรี
8899210210323|โรงพยาบาลส่งเสริมสุขภาพตำบลป่าพุทรา ตำบลป่าพุทรา จังหวัดกำแพงเพชร
8899210200926|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกยาง จังหวัดกระบี่
8899210202126|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตาเนิน จังหวัดชัยภูมิ
8899210203345|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดอนแดง  ตำบลบ้านเสียว จังหวัดนครพนม
8899210204556|โรงพยาบาลส่งเสริมสุขภาพตำบลนาสะแบง จังหวัดบึงกาฬ
8899210205726|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านม่วง จังหวัดพะเยา
8899210206934|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดอนชัย  ตำบลหนองพอก จังหวัดร้อยเอ็ด
8899210208153|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกสี  ตำบลโคกสี จังหวัดสกลนคร
8899210209362|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทับใหม่ ตำบลอรัญคามวารี จังหวัดสุราษฎร์ธานี
8899210200080|โรงพยาบาลแม่สะเรียง จังหวัดแม่ฮ่องสอน
8899210201189|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนศรีสวัสดิ์ จังหวัดกาฬสินธุ์
8899210202385|โรงพยาบาลส่งเสริมสุขภาพตำบลตาลเตี้ย จังหวัดสุโขทัย
8899210203584|โรงพยาบาลส่งเสริมสุขภาพตำบลบัวลาย จังหวัดนครราชสีมา
8899210204799|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองแวง ตำบลหนองแวง จังหวัดบุรีรัมย์
8899210205792|โรงพยาบาลส่งเสริมสุขภาพตำบลน้ำตก จังหวัดน่าน
8899210207003|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโพนเมือง    ตำบลโพนเมือง จังหวัดร้อยเอ็ด
8899210208220|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบอน ตำบลนาโพธิ์ จังหวัดสกลนคร
8899210209429|โรงพยาบาลส่งเสริมสุขภาพตำบลสุนทรนิวาส  ตำบลวัดประดู่ จังหวัดสุราษฎร์ธานี
8899210200154|โรงพยาบาลกำแพงเพชร จังหวัดกำแพงเพชร
8899210201225|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองกุงเผือก จังหวัดกาฬสินธุ์
8899210202452|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่สุขเกษม จังหวัดสุโขทัย
8899210203652|โรงพยาบาลส่งเสริมสุขภาพตำบลมาบกราด อำเภอพระทองคำ จังหวัดนครราชสีมา
8899210204866|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทรัพย์-บุญชู จังหวัดปทุมธานี
8899210206049|โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปรง จังหวัดเพชรบุรี
8899210207263|โรงพยาบาลส่งเสริมสุขภาพตำบลดอนกรวย จังหวัดราชบุรี
8899210208465|โรงพยาบาลส่งเสริมสุขภาพตำบลหาดทราย จังหวัดสงขลา
8899210209688|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวังไฮ ตำบลหนองหลวง จังหวัดหนองคาย
8899210201482|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำแก่นคูณ จังหวัดขอนแก่น
8899210203914|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบางกระบือ ตำบลท่าไร่ จังหวัดนครศรีธรรมราช
8899210205127|โรงพยาบาลส่งเสริมสุขภาพตำบลบางมะรวด จังหวัดปัตตานี
8899210206096|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปางขนุน จังหวัดนครสวรรค์
8899210207310|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านไทยประจันต์ ตำบลยางหัก จังหวัดราชบุรี
8899210208512|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวังพะเนียด ตำบลเกตรี จังหวัดสตูล
8899210209735|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโชคชัย  ตำบลดงมะไฟ จังหวัดหนองบัวลำภู
8899210210448|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดงบัง ตำบลดอนมดแดง จังหวัดอุบลราชธานี
8899210201529|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านฝาง จังหวัดขอนแก่น
8899210202748|โรงพยาบาลส่งเสริมสุขภาพตำบลแม่สามแลบ จังหวัดแม่ฮ่องสอน
8899210203967|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านย่านซื่อ  ตำบลกำแพงเซา จังหวัดนครศรีธรรมราช
8899210205176|โรงพยาบาลส่งเสริมสุขภาพตำบลปุโละปุโย จังหวัดปัตตานี
8899210206347|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพารา จังหวัดภูเก็ต
8899210207569|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพันหลัง ตำบลสำราญราษฏร์ จังหวัดเชียงใหม่
8899210208771|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองเทา ตำบลโนนหมากเค็ง จังหวัดสระแก้ว
8899210209987|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำค้อ ต.หัวนาคำ จังหวัดอุดรธานี
8899210200574|โรงพยาบาลพิบูลย์รักษ์ จังหวัดอุดรธานี
8899210201799|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแขวงกลั่น  ตำบลบางเตย จังหวัดฉะเชิงเทรา
8899210203009|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านป่าเลา จังหวัดแพร่
8899210204219|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคลอง จังหวัดพิษณุโลก
8899210205447|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองหัวปลวก ตำบลไผ่รอบ จังหวัดพิจิตร
8899210206394|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดอนหลี่ จังหวัดมหาสารคาม
8899210207505|โรงพยาบาลส่งเสริมสุขภาพตำบลยางราก จังหวัดลพบุรี
8899210208818|โรงพยาบาลส่งเสริมสุขภาพตำบลโคกตูม จังหวัดสระบุรี
8899210210036|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาข่า  นาข่า จังหวัดอุดรธานี
8899210200623|โรงพยาบาลพระทองคำเฉลิมพระเกียรติ ๘๐ พรรษา จังหวัดนครราชสีมา
8899210201847|โรงพยาบาลส่งเสริมสุขภาพตำบลสิบเอ็ดศอก จังหวัดฉะเชิงเทรา
8899210203056|โรงพยาบาลส่งเสริมสุขภาพตำบลร่องกาศ จังหวัดแพร่
8899210204267|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวัดแคใน จังหวัดนนทบุรี
8899210206651|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทุ่งป่าคาเหนือ ตำบลทุ่งปี้ จังหวัดเชียงใหม่
8899210207868|โรงพยาบาลส่งเสริมสุขภาพตำบลหาดทรายขาว จังหวัดเลย
8899210209074|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่พัฒนา จังหวัดเชียงราย
8899210210294|โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านยางเรียง ตำบลคลองแม่ลาย จังหวัดกำแพงเพชร
